issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
2350,4,1,CONTRIBUTOR,35996,NO,angular,Random
23506,3,3,NONE,NA,NO,angular,Random
23515,4626,2,CONTRIBUTOR,NA,NO,angular,Random
23540,1,10,NONE,NA,NO,angular,Random
23543,NA,9,NONE,NA,YES,angular,Random
23560,2957,2,CONTRIBUTOR,NA,YES,angular,Random
23571,NA,4,NONE,NA,YES,angular,Random
23597,52,1,NONE,NA,YES,angular,Random
23601,39,3,NONE,NA,YES,angular,Random
23604,2,3,NONE,NA,NO,angular,Random
23640,NA,2,CONTRIBUTOR,31675481,YES,angular,Random
23662,NA,0,CONTRIBUTOR,NA,YES,angular,Random
23668,2037,5,MEMBER,NA,NO,angular,Random
23670,2286,4,MEMBER,NA,NO,angular,Random
23671,2286,3,MEMBER,NA,NO,angular,Random
23684,163,3,CONTRIBUTOR,NA,NO,angular,Random
2371,5,3,CONTRIBUTOR,NA,NO,angular,Random
23713,1614,15,CONTRIBUTOR,NA,YES,angular,Random
23714,NA,0,CONTRIBUTOR,NA,YES,angular,Random
23715,NA,17,MEMBER,4175141,YES,angular,Random
23717,96,3,NONE,NA,NO,angular,Random
23719,259,2,NONE,NA,YES,angular,Random
23720,4,2,NONE,NA,NO,angular,Random
23721,2139,17,CONTRIBUTOR,NA,NO,angular,Random
23731,9048,7,NONE,NA,YES,angular,Random
23735,6,2,NONE,NA,NO,angular,Random
23739,39,12,NONE,NA,NO,angular,Random
23746,35,3,NONE,NA,NO,angular,Random
23769,11,2,NONE,NA,NO,angular,Random
23774,20,5,CONTRIBUTOR,NA,NO,angular,Random
23786,1313,4,MEMBER,NA,NO,angular,Random
23791,156,3,NONE,NA,YES,angular,Random
23812,21,2,CONTRIBUTOR,NA,NO,angular,Random
23813,NA,3,CONTRIBUTOR,NA,YES,angular,Random
23816,3,2,NONE,NA,NO,angular,Random
23824,5,3,NONE,NA,NO,angular,Random
23836,21,3,MEMBER,NA,NO,angular,Random
23839,3211,30,CONTRIBUTOR,NA,NO,angular,Random
23850,11,3,MEMBER,NA,NO,angular,Random
23866,9,3,NONE,NA,NO,angular,Random
23867,93,3,NONE,NA,YES,angular,Random
23874,51,3,NONE,NA,NO,angular,Random
2388,9401,3,NONE,NA,NO,angular,Random
23887,0,2,NONE,NA,NO,angular,Random
23891,399,3,CONTRIBUTOR,NA,NO,angular,Random
23899,752,30,CONTRIBUTOR,NA,NO,angular,Random
23900,3242,2,CONTRIBUTOR,42211,YES,angular,Random
23912,178,3,NONE,NA,NO,angular,Random
23937,801,9,CONTRIBUTOR,42211,YES,angular,Random
23938,127,1,CONTRIBUTOR,8604205,YES,angular,Random
23942,4,4,CONTRIBUTOR,NA,NO,angular,Random
23947,141,4,CONTRIBUTOR,NA,NO,angular,Random
23956,134,6,NONE,NA,NO,angular,Random
23976,8,2,NONE,NA,NO,angular,Random
23986,331,3,NONE,NA,YES,angular,Random
23987,2,2,NONE,NA,NO,angular,Random
23988,144,5,NONE,NA,YES,angular,Random
24,25,5,CONTRIBUTOR,248818,NO,angular,Random
24009,1,3,NONE,NA,NO,angular,Random
24044,NA,2,NONE,NA,YES,angular,Random
24061,NA,7,NONE,NA,YES,angular,Random
24063,NA,1,NONE,NA,YES,angular,Random
24101,19,13,NONE,NA,YES,angular,Random
24109,3282,9,MEMBER,42211,YES,angular,Random
24121,15,2,NONE,NA,NO,angular,Random
24133,NA,7,CONTRIBUTOR,NA,YES,angular,Random
24151,9600,5,NONE,NA,YES,angular,Random
2416,193,1,CONTRIBUTOR,463703,YES,angular,Random
24182,NA,7,NONE,NA,YES,angular,Random
24196,372,7,NONE,NA,YES,angular,Random
24215,8,5,NONE,NA,NO,angular,Random
2422,260,2,MEMBER,95713,YES,angular,Random
24220,0,3,NONE,NA,NO,angular,Random
24225,NA,1,CONTRIBUTOR,NA,YES,angular,Random
24237,90,6,CONTRIBUTOR,NA,YES,angular,Random
24249,78,2,CONTRIBUTOR,NA,NO,angular,Random
2426,14,6,CONTRIBUTOR,NA,NO,angular,Random
24268,39,8,NONE,265378,NO,angular,Random
24271,23,3,NONE,NA,NO,angular,Random
24272,NA,4,NONE,NA,YES,angular,Random
24278,52,5,NONE,NA,YES,angular,Random
24279,38,7,CONTRIBUTOR,NA,NO,angular,Random
24281,10,2,NONE,NA,NO,angular,Random
24306,1,6,CONTRIBUTOR,NA,YES,angular,Random
24308,1,2,CONTRIBUTOR,NA,NO,angular,Random
24341,3,2,NONE,NA,NO,angular,Random
24355,3338,4,CONTRIBUTOR,15655,YES,angular,Random
24370,685,30,CONTRIBUTOR,47395,NO,angular,Random
24371,5,3,NONE,NA,NO,angular,Random
24402,28,3,NONE,NA,NO,angular,Random
24404,221,2,NONE,NA,YES,angular,Random
24409,10,1,NONE,NA,NO,angular,Random
24412,6,2,NONE,NA,NO,angular,Random
24421,NA,1,NONE,NA,YES,angular,Random
24436,4,2,NONE,NA,NO,angular,Random
24455,4441,4,CONTRIBUTOR,NA,YES,angular,Random
24473,545,5,NONE,42211,YES,angular,Random
2448,717,7,CONTRIBUTOR,95713,YES,angular,Random
24483,0,3,CONTRIBUTOR,NA,NO,angular,Random
24491,336,2,CONTRIBUTOR,42211,NO,angular,Random
24495,NA,1,CONTRIBUTOR,NA,YES,angular,Random
24496,1822,3,CONTRIBUTOR,NA,YES,angular,Random
2452,115,10,CONTRIBUTOR,15655,YES,angular,Random
24520,6,3,MEMBER,NA,NO,angular,Random
24525,21,7,CONTRIBUTOR,NA,NO,angular,Random
24534,1189,3,CONTRIBUTOR,NA,NO,angular,Random
24536,1283,7,NONE,NA,YES,angular,Random
24540,0,2,NONE,NA,NO,angular,Random
24545,NA,2,CONTRIBUTOR,NA,YES,angular,Random
24558,1211,9,CONTRIBUTOR,111951,NO,angular,Random
2456,127,4,CONTRIBUTOR,111951,NO,angular,Random
24581,3,4,NONE,NA,NO,angular,Random
2459,122,10,CONTRIBUTOR,690815,NO,angular,Random
24595,6,5,MEMBER,NA,NO,angular,Random
24627,0,1,NONE,NA,NO,angular,Random
24629,73,7,MEMBER,111951,NO,angular,Random
24635,63,2,NONE,NA,NO,angular,Random
24642,1,4,NONE,NA,NO,angular,Random
24646,603,3,NONE,NA,NO,angular,Random
24662,3,4,MEMBER,NA,NO,angular,Random
24695,23,3,CONTRIBUTOR,NA,NO,angular,Random
24699,22,3,MEMBER,NA,NO,angular,Random
24704,118,7,CONTRIBUTOR,NA,NO,angular,Random
24707,NA,2,CONTRIBUTOR,NA,YES,angular,Random
24714,819,3,CONTRIBUTOR,31675481,NO,angular,Random
24741,1,2,NONE,NA,NO,angular,Random
24757,6,7,NONE,NA,NO,angular,Random
24765,132,3,NONE,NA,NO,angular,Random
24768,0,1,NONE,NA,NO,angular,Random
24778,46,4,NONE,NA,NO,angular,Random
24782,270,3,NONE,NA,YES,angular,Random
24785,437,3,CONTRIBUTOR,265378,YES,angular,Random
24786,76,3,NONE,NA,NO,angular,Random
24792,29,2,NONE,NA,NO,angular,Random
24793,22,2,NONE,NA,NO,angular,Random
24807,29,2,CONTRIBUTOR,42211,NO,angular,Random
24816,52,3,CONTRIBUTOR,NA,NO,angular,Random
24839,13,3,NONE,NA,YES,angular,Random
24847,NA,6,NONE,NA,YES,angular,Random
24849,NA,3,NONE,NA,YES,angular,Random
24855,10,2,NONE,NA,NO,angular,Random
24884,70,4,CONTRIBUTOR,NA,YES,angular,Random
24902,537,2,NONE,NA,YES,angular,Random
24904,1757,3,CONTRIBUTOR,42211,YES,angular,Random
24914,4,2,NONE,NA,YES,angular,Random
24935,73,2,CONTRIBUTOR,42211,NO,angular,Random
24951,58,8,NONE,NA,NO,angular,Random
24955,NA,6,NONE,NA,YES,angular,Random
2496,9260,2,CONTRIBUTOR,NA,NO,angular,Random
24965,NA,9,NONE,NA,YES,angular,Random
24973,0,8,NONE,NA,NO,angular,Random
2498,290,2,CONTRIBUTOR,95713,YES,angular,Random
24989,2,5,NONE,NA,NO,angular,Random
24991,4,2,NONE,NA,NO,angular,Random
250,5,2,CONTRIBUTOR,35996,NO,angular,Random
25013,2,3,NONE,NA,NO,angular,Random
25032,13,2,NONE,NA,NO,angular,Random
25055,NA,11,NONE,NA,YES,angular,Random
25070,12,3,CONTRIBUTOR,NA,NO,angular,Random
25072,14,3,CONTRIBUTOR,42211,NO,angular,Random
25077,188,3,MEMBER,42211,NO,angular,Random
25084,NA,0,MEMBER,15655,YES,angular,Random
25086,1377,3,NONE,NA,YES,angular,Random
25088,3,4,CONTRIBUTOR,NA,NO,angular,Random
2510,3,3,NONE,NA,NO,angular,Random
25106,27,1,CONTRIBUTOR,NA,NO,angular,Random
25109,27,1,CONTRIBUTOR,NA,NO,angular,Random
25113,27,1,CONTRIBUTOR,NA,NO,angular,Random
25120,27,1,CONTRIBUTOR,3871688,NO,angular,Random
25126,27,1,CONTRIBUTOR,NA,NO,angular,Random
25129,27,2,CONTRIBUTOR,NA,NO,angular,Random
25149,2,2,MEMBER,NA,NO,angular,Random
25154,1264,3,NONE,NA,YES,angular,Random
25157,4,3,NONE,NA,NO,angular,Random
25159,33,16,NONE,NA,NO,angular,Random
25163,2,6,MEMBER,NA,NO,angular,Random
252,20,1,CONTRIBUTOR,NA,NO,angular,Random
25209,1227,1,CONTRIBUTOR,33034359,YES,angular,Random
25210,2705,3,NONE,NA,YES,angular,Random
25220,11,3,NONE,NA,NO,angular,Random
25224,11,5,CONTRIBUTOR,NA,YES,angular,Random
25226,NA,0,NONE,NA,YES,angular,Random
25228,7,5,CONTRIBUTOR,NA,NO,angular,Random
25254,2667,3,NONE,NA,YES,angular,Random
25264,2,3,NONE,NA,NO,angular,Random
25287,267,4,NONE,42211,NO,angular,Random
25295,3402,1,MEMBER,NA,NO,angular,Random
25323,NA,3,NONE,NA,YES,angular,Random
25335,24,5,CONTRIBUTOR,NA,NO,angular,Random
25338,361,3,NONE,NA,YES,angular,Random
25340,13,30,NONE,NA,YES,angular,Random
25363,1198,27,MEMBER,681969,YES,angular,Random
25366,190,5,NONE,NA,NO,angular,Random
25371,20,2,MEMBER,NA,NO,angular,Random
25373,10,9,NONE,NA,NO,angular,Random
25380,NA,3,NONE,265378,YES,angular,Random
25381,200,4,NONE,NA,NO,angular,Random
25385,152,3,NONE,NA,YES,angular,Random
25399,5885,5,NONE,216296,YES,angular,Random
25400,32,1,NONE,NA,YES,angular,Random
25407,48,4,NONE,NA,YES,angular,Random
25427,31,2,NONE,NA,YES,angular,Random
25441,38,19,NONE,NA,NO,angular,Random
25489,169,3,NONE,NA,YES,angular,Random
25492,17,3,CONTRIBUTOR,NA,NO,angular,Random
25494,NA,2,NONE,NA,YES,angular,Random
25504,NA,0,NONE,NA,YES,angular,Random
25508,911,1,MEMBER,NA,NO,angular,Random
25509,17,5,CONTRIBUTOR,NA,NO,angular,Random
25511,12,2,NONE,NA,NO,angular,Random
2552,218,1,CONTRIBUTOR,216296,NO,angular,Random
2553,20,2,CONTRIBUTOR,NA,NO,angular,Random
25533,19,3,CONTRIBUTOR,NA,NO,angular,Random
25539,7,2,NONE,NA,NO,angular,Random
25542,302,2,CONTRIBUTOR,42211,YES,angular,Random
25566,25,1,NONE,NA,NO,angular,Random
25567,33,3,NONE,NA,NO,angular,Random
25593,NA,3,CONTRIBUTOR,NA,YES,angular,Random
25608,207,4,NONE,NA,YES,angular,Random
25639,18,4,NONE,NA,YES,angular,Random
25648,92,7,CONTRIBUTOR,NA,NO,angular,Random
25654,1,2,NONE,NA,NO,angular,Random
25660,1999,2,MEMBER,NA,YES,angular,Random
25661,72,4,CONTRIBUTOR,NA,NO,angular,Random
25662,3,4,CONTRIBUTOR,NA,YES,angular,Random
25664,435,4,NONE,NA,YES,angular,Random
25668,0,4,MEMBER,NA,NO,angular,Random
25670,56,3,MEMBER,NA,YES,angular,Random
25688,92,3,NONE,NA,NO,angular,Random
25689,192,9,CONTRIBUTOR,NA,NO,angular,Random
2569,4,3,CONTRIBUTOR,NA,NO,angular,Random
25701,60,3,CONTRIBUTOR,NA,NO,angular,Random
25703,983,4,CONTRIBUTOR,NA,YES,angular,Random
2571,24,2,CONTRIBUTOR,NA,NO,angular,Random
25710,2,6,CONTRIBUTOR,NA,NO,angular,Random
2574,3,2,CONTRIBUTOR,NA,YES,angular,Random
25752,1100,30,CONTRIBUTOR,NA,YES,angular,Random
2576,2,2,NONE,NA,NO,angular,Random
25785,43,3,NONE,NA,NO,angular,Random
25791,1251,3,NONE,42211,NO,angular,Random
25798,1,6,NONE,NA,NO,angular,Random
2580,135,8,CONTRIBUTOR,248818,YES,angular,Random
25801,8,4,NONE,NA,NO,angular,Random
25827,2,2,MEMBER,NA,NO,angular,Random
2583,1,2,MEMBER,NA,NO,angular,Random
25835,122,2,NONE,NA,YES,angular,Random
25841,12,2,MEMBER,NA,NO,angular,Random
25848,118,3,NONE,NA,YES,angular,Random
25850,21,4,NONE,NA,YES,angular,Random
25881,2,4,NONE,NA,NO,angular,Random
25891,1,2,NONE,NA,NO,angular,Random
25896,68,3,NONE,NA,NO,angular,Random
25900,858,7,CONTRIBUTOR,NA,NO,angular,Random
25915,1050,4,NONE,42211,NO,angular,Random
25924,NA,1,NONE,NA,YES,angular,Random
25933,30,4,CONTRIBUTOR,NA,NO,angular,Random
25934,21,2,NONE,NA,NO,angular,Random
25951,125,3,NONE,NA,YES,angular,Random
25953,1,2,NONE,NA,NO,angular,Random
25960,15,11,NONE,NA,NO,angular,Random
25967,77,2,MEMBER,NA,NO,angular,Random
25982,0,5,NONE,NA,NO,angular,Random
25990,9,3,NONE,NA,NO,angular,Random
26012,203,3,CONTRIBUTOR,NA,NO,angular,Random
26014,0,2,NONE,NA,NO,angular,Random
26017,1226,10,NONE,42211,NO,angular,Random
26022,1830,4,NONE,NA,YES,angular,Random
26026,6016,8,NONE,42211,YES,angular,Random
26046,28,1,MEMBER,NA,YES,angular,Random
26064,92,15,CONTRIBUTOR,NA,NO,angular,Random
26076,11,3,MEMBER,NA,YES,angular,Random
26086,4413,2,MEMBER,42211,YES,angular,Random
26096,524,29,MEMBER,NA,NO,angular,Random
26111,208,30,CONTRIBUTOR,NA,NO,angular,Random
26141,295,3,NONE,NA,NO,angular,Random
26145,94,4,MEMBER,NA,NO,angular,Random
26149,90,9,MEMBER,NA,NO,angular,Random
2616,702,13,NONE,474988,YES,angular,Random
26163,101,2,CONTRIBUTOR,NA,NO,angular,Random
26186,26,3,NONE,NA,NO,angular,Random
26216,NA,3,MEMBER,NA,YES,angular,Random
26219,41,2,CONTRIBUTOR,NA,NO,angular,Random
26229,11,2,NONE,NA,NO,angular,Random
26239,23,3,CONTRIBUTOR,NA,NO,angular,Random
26242,9,2,NONE,NA,NO,angular,Random
26243,1498,5,CONTRIBUTOR,516168,YES,angular,Random
26246,8,3,CONTRIBUTOR,NA,NO,angular,Random
2625,4,2,CONTRIBUTOR,111951,YES,angular,Random
26255,0,3,CONTRIBUTOR,NA,NO,angular,Random
26264,5,2,NONE,NA,NO,angular,Random
26265,NA,0,NONE,NA,YES,angular,Random
26269,NA,1,NONE,NA,YES,angular,Random
26292,NA,1,NONE,NA,YES,angular,Random
26322,6,4,CONTRIBUTOR,NA,NO,angular,Random
26335,902,6,NONE,42211,YES,angular,Random
26363,47,5,MEMBER,NA,YES,angular,Random
26367,34,2,NONE,NA,NO,angular,Random
26372,2313,5,CONTRIBUTOR,42211,YES,angular,Random
26380,144,7,CONTRIBUTOR,NA,YES,angular,Random
26381,1,1,NONE,NA,NO,angular,Random
26385,20,3,NONE,NA,NO,angular,Random
26388,33,4,MEMBER,NA,YES,angular,Random
264,18,2,CONTRIBUTOR,NA,NO,angular,Random
26404,3,4,CONTRIBUTOR,NA,YES,angular,Random
26409,148,2,CONTRIBUTOR,NA,NO,angular,Random
26410,129,2,MEMBER,NA,YES,angular,Random
26421,100,8,CONTRIBUTOR,NA,YES,angular,Random
26429,2,4,NONE,NA,NO,angular,Random
2643,9069,4,CONTRIBUTOR,NA,NO,angular,Random
26442,60,12,CONTRIBUTOR,NA,NO,angular,Random
26458,4,3,MEMBER,NA,NO,angular,Random
2648,3,2,CONTRIBUTOR,2294695,YES,angular,Random
26487,23,3,CONTRIBUTOR,15655,YES,angular,Random
265,13865,9,CONTRIBUTOR,NA,NO,angular,Random
26506,9,2,MEMBER,NA,YES,angular,Random
26510,3,2,CONTRIBUTOR,NA,NO,angular,Random
26532,0,2,NONE,NA,NO,angular,Random
26546,3,2,NONE,NA,NO,angular,Random
2655,65,1,CONTRIBUTOR,NA,NO,angular,Random
26554,0,2,NONE,NA,NO,angular,Random
26557,NA,2,NONE,NA,YES,angular,Random
26566,10,4,CONTRIBUTOR,NA,NO,angular,Random
2657,977,3,CONTRIBUTOR,NA,NO,angular,Random
2658,257,10,CONTRIBUTOR,690815,NO,angular,Random
26611,1,2,NONE,NA,NO,angular,Random
26616,371,2,CONTRIBUTOR,NA,YES,angular,Random
26624,NA,1,NONE,NA,YES,angular,Random
26625,10,2,MEMBER,NA,YES,angular,Random
26643,8,3,NONE,NA,NO,angular,Random
26647,NA,1,CONTRIBUTOR,NA,YES,angular,Random
26648,265,5,CONTRIBUTOR,NA,YES,angular,Random
2666,970,9,MEMBER,463703,NO,angular,Random
2667,1397,7,MEMBER,463703,YES,angular,Random
26672,NA,3,NONE,NA,YES,angular,Random
26676,79,4,MEMBER,NA,YES,angular,Random
26698,0,1,CONTRIBUTOR,NA,NO,angular,Random
26700,1,2,CONTRIBUTOR,NA,NO,angular,Random
26701,843,6,NONE,NA,YES,angular,Random
26714,545,10,CONTRIBUTOR,NA,YES,angular,Random
26717,NA,1,NONE,NA,YES,angular,Random
26751,129,3,NONE,NA,YES,angular,Random
26752,NA,1,CONTRIBUTOR,NA,YES,angular,Random
26758,7178,22,CONTRIBUTOR,216296,YES,angular,Random
26782,43,13,NONE,NA,NO,angular,Random
26800,NA,2,NONE,NA,YES,angular,Random
26818,10,3,CONTRIBUTOR,42211,YES,angular,Random
2682,8903,6,CONTRIBUTOR,NA,NO,angular,Random
26820,27,2,CONTRIBUTOR,NA,YES,angular,Random
26825,0,2,NONE,NA,NO,angular,Random
26826,0,2,CONTRIBUTOR,NA,NO,angular,Random
2684,5546,30,CONTRIBUTOR,463703,NO,angular,Random
2686,896,3,CONTRIBUTOR,47395,NO,angular,Random
26869,53,1,MEMBER,216296,YES,angular,Random
26878,312,1,CONTRIBUTOR,42211,YES,angular,Random
26895,943,6,CONTRIBUTOR,42211,YES,angular,Random
26912,31,1,NONE,NA,NO,angular,Random
26917,1,3,NONE,NA,NO,angular,Random
26922,NA,1,NONE,NA,YES,angular,Random
26927,321,7,CONTRIBUTOR,NA,YES,angular,Random
26943,NA,4,CONTRIBUTOR,NA,YES,angular,Random
26946,172,6,CONTRIBUTOR,NA,YES,angular,Random
26949,NA,7,NONE,NA,YES,angular,Random
26954,NA,11,NONE,NA,YES,angular,Random
26986,0,2,NONE,NA,NO,angular,Random
27007,4014,6,CONTRIBUTOR,NA,YES,angular,Random
27016,1,3,NONE,NA,NO,angular,Random
27039,2321,2,MEMBER,NA,YES,angular,Random
27060,0,2,NONE,NA,NO,angular,Random
27068,18,8,CONTRIBUTOR,NA,YES,angular,Random
27076,390,1,CONTRIBUTOR,516168,YES,angular,Random
27081,NA,2,NONE,NA,YES,angular,Random
27085,0,2,CONTRIBUTOR,NA,NO,angular,Random
2709,674,21,NONE,NA,NO,angular,Random
27092,179,6,NONE,NA,NO,angular,Random
27123,288,3,NONE,NA,YES,angular,Random
27128,81,4,MEMBER,NA,YES,angular,Random
27137,2,3,CONTRIBUTOR,NA,NO,angular,Random
27147,3409,6,NONE,33034359,YES,angular,Random
27149,0,2,MEMBER,NA,NO,angular,Random
27164,65,3,NONE,NA,NO,angular,Random
2718,0,1,NONE,NA,NO,angular,Random
27184,30,2,NONE,NA,NO,angular,Random
27194,2,2,NONE,NA,NO,angular,Random
27203,907,12,NONE,31675481,YES,angular,Random
2723,312,8,NONE,474988,YES,angular,Random
27240,NA,2,NONE,NA,YES,angular,Random
27246,NA,2,NONE,NA,YES,angular,Random
27254,1,5,NONE,NA,NO,angular,Random
27256,1421,9,CONTRIBUTOR,42211,YES,angular,Random
27275,23,5,NONE,NA,NO,angular,Random
27280,19,3,CONTRIBUTOR,NA,YES,angular,Random
27282,72,13,MEMBER,NA,NO,angular,Random
27288,0,3,NONE,NA,NO,angular,Random
27301,57,6,CONTRIBUTOR,NA,NO,angular,Random
27302,56,9,MEMBER,NA,YES,angular,Random
27304,22,3,CONTRIBUTOR,31675481,YES,angular,Random
27315,NA,1,NONE,NA,YES,angular,Random
27316,14,3,NONE,NA,NO,angular,Random
27321,8,3,MEMBER,NA,YES,angular,Random
27323,506,5,NONE,NA,YES,angular,Random
27336,32,3,MEMBER,NA,NO,angular,Random
27340,1,4,NONE,NA,NO,angular,Random
27342,23,3,CONTRIBUTOR,42211,YES,angular,Random
27345,7,4,NONE,NA,NO,angular,Random
27373,64,3,NONE,NA,NO,angular,Random
27374,898,1,CONTRIBUTOR,42211,YES,angular,Random
27375,NA,9,MEMBER,NA,YES,angular,Random
27402,119,1,MEMBER,NA,YES,angular,Random
27403,19,2,CONTRIBUTOR,42211,YES,angular,Random
27430,26,5,NONE,NA,NO,angular,Random
27431,887,3,MEMBER,NA,YES,angular,Random
27453,24,2,NONE,NA,NO,angular,Random
27454,18,3,MEMBER,NA,YES,angular,Random
27462,28,5,CONTRIBUTOR,NA,YES,angular,Random
27474,5,2,NONE,NA,NO,angular,Random
27475,2860,13,NONE,42211,YES,angular,Random
2748,68,2,CONTRIBUTOR,NA,NO,angular,Random
27491,952,9,CONTRIBUTOR,NA,YES,angular,Random
27500,16,5,CONTRIBUTOR,NA,YES,angular,Random
27501,12,4,CONTRIBUTOR,NA,YES,angular,Random
27506,NA,1,NONE,NA,YES,angular,Random
27510,7,6,MEMBER,111951,YES,angular,Random
27525,17,3,CONTRIBUTOR,NA,YES,angular,Random
27544,NA,1,NONE,NA,YES,angular,Random
27547,0,3,NONE,NA,NO,angular,Random
27549,1,1,CONTRIBUTOR,NA,NO,angular,Random
27552,121,7,MEMBER,NA,YES,angular,Random
27553,330,5,NONE,NA,YES,angular,Random
27554,65,17,NONE,NA,NO,angular,Random
27555,NA,2,NONE,NA,YES,angular,Random
27558,40,4,MEMBER,NA,NO,angular,Random
27566,2416,4,NONE,NA,YES,angular,Random
27570,2,3,NONE,NA,NO,angular,Random
2759,115,3,MEMBER,NA,NO,angular,Random
27593,NA,1,NONE,NA,YES,angular,Random
27599,1,2,NONE,NA,NO,angular,Random
27605,0,3,CONTRIBUTOR,NA,YES,angular,Random
27626,NA,0,NONE,516168,YES,angular,Random
27629,NA,0,NONE,NA,YES,angular,Random
27631,NA,21,CONTRIBUTOR,NA,YES,angular,Random
27645,37,4,CONTRIBUTOR,NA,YES,angular,Random
27647,821,9,MEMBER,216296,YES,angular,Random
27654,103,5,MEMBER,NA,YES,angular,Random
27670,10,2,MEMBER,NA,YES,angular,Random
27671,13,1,CONTRIBUTOR,NA,NO,angular,Random
27680,751,13,CONTRIBUTOR,4175141,YES,angular,Random
2769,4,2,CONTRIBUTOR,NA,NO,angular,Random
27701,NA,7,NONE,NA,YES,angular,Random
2771,1534,4,CONTRIBUTOR,NA,YES,angular,Random
27714,21,9,MEMBER,15655,NO,angular,Random
27717,430,5,CONTRIBUTOR,NA,YES,angular,Random
2772,28,5,CONTRIBUTOR,216296,YES,angular,Random
27720,2,2,CONTRIBUTOR,NA,YES,angular,Random
27729,6459,6,CONTRIBUTOR,NA,YES,angular,Random
27739,6450,17,CONTRIBUTOR,111951,YES,angular,Random
2774,339,7,CONTRIBUTOR,93018,YES,angular,Random
27740,NA,0,CONTRIBUTOR,NA,YES,angular,Random
27742,20,4,CONTRIBUTOR,NA,NO,angular,Random
27759,4,1,MEMBER,NA,YES,angular,Random
27767,38,3,MEMBER,NA,NO,angular,Random
27777,6,3,MEMBER,NA,NO,angular,Random
2778,21,6,MEMBER,47395,YES,angular,Random
27797,126,16,CONTRIBUTOR,NA,YES,angular,Random
27799,462,1,CONTRIBUTOR,42211,YES,angular,Random
27806,919,4,CONTRIBUTOR,NA,YES,angular,Random
27815,372,2,MEMBER,NA,NO,angular,Random
27833,200,2,CONTRIBUTOR,42211,YES,angular,Random
27837,221,10,MEMBER,NA,YES,angular,Random
27841,373,7,CONTRIBUTOR,NA,YES,angular,Random
27845,999,4,NONE,NA,YES,angular,Random
27847,3,3,NONE,NA,NO,angular,Random
27853,7,3,NONE,NA,NO,angular,Random
27858,3654,2,NONE,NA,YES,angular,Random
27877,NA,2,NONE,NA,YES,angular,Random
27878,30,2,NONE,NA,NO,angular,Random
27885,6854,4,NONE,NA,YES,angular,Random
2789,152,7,CONTRIBUTOR,211513,YES,angular,Random
27890,19,4,NONE,NA,YES,angular,Random
27898,143,21,MEMBER,NA,YES,angular,Random
27905,NA,3,NONE,NA,YES,angular,Random
27908,151,2,CONTRIBUTOR,42211,YES,angular,Random
27931,3,5,MEMBER,NA,YES,angular,Random
27948,206,4,CONTRIBUTOR,42211,YES,angular,Random
27953,12,3,CONTRIBUTOR,NA,YES,angular,Random
27964,406,3,NONE,42211,YES,angular,Random
27969,NA,2,CONTRIBUTOR,165056,YES,angular,Random
27971,66,7,CONTRIBUTOR,NA,YES,angular,Random
27977,8,2,MEMBER,NA,YES,angular,Random
27980,179,7,NONE,NA,YES,angular,Random
27984,5,2,CONTRIBUTOR,43554145,YES,angular,Random
2800,2016,1,CONTRIBUTOR,NA,NO,angular,Random
28006,155,5,CONTRIBUTOR,NA,YES,angular,Random
28009,135,14,MEMBER,NA,YES,angular,Random
28026,3,10,MEMBER,NA,YES,angular,Random
28040,NA,1,NONE,NA,YES,angular,Random
28063,11,3,NONE,NA,NO,angular,Random
28079,795,4,CONTRIBUTOR,NA,YES,angular,Random
28087,3694,17,CONTRIBUTOR,NA,YES,angular,Random
28088,1,4,CONTRIBUTOR,NA,YES,angular,Random
28091,1,2,MEMBER,NA,NO,angular,Random
28099,809,6,MEMBER,NA,YES,angular,Random
28109,234,6,NONE,NA,YES,angular,Random
28116,NA,0,NONE,NA,YES,angular,Random
28126,867,8,NONE,31899326,YES,angular,Random
28127,26,1,CONTRIBUTOR,NA,YES,angular,Random
28138,2,4,CONTRIBUTOR,NA,YES,angular,Random
28140,252,4,NONE,NA,YES,angular,Random
28142,2,3,MEMBER,NA,YES,angular,Random
28145,18,3,MEMBER,NA,YES,angular,Random
2815,2,2,MEMBER,NA,NO,angular,Random
28155,8,3,MEMBER,NA,YES,angular,Random
28158,1413,1,CONTRIBUTOR,31899326,YES,angular,Random
28162,48,11,MEMBER,93018,YES,angular,Random
28165,44,9,MEMBER,NA,YES,angular,Random
28175,9,2,MEMBER,NA,YES,angular,Random
28183,177,7,CONTRIBUTOR,NA,YES,angular,Random
28192,21,4,MEMBER,NA,YES,angular,Random
28200,133,3,NONE,NA,YES,angular,Random
28224,497,1,CONTRIBUTOR,NA,YES,angular,Random
28225,112,6,NONE,NA,YES,angular,Random
28227,62,3,NONE,NA,NO,angular,Random
28231,1346,12,CONTRIBUTOR,85066,YES,angular,Random
2824,212,2,MEMBER,35996,YES,angular,Random
28259,59,1,MEMBER,NA,NO,angular,Random
28273,417,2,MEMBER,NA,YES,angular,Random
28294,1177,4,CONTRIBUTOR,42211,YES,angular,Random
28304,8,2,CONTRIBUTOR,NA,YES,angular,Random
28312,156,8,CONTRIBUTOR,42211,YES,angular,Random
28324,128,7,CONTRIBUTOR,43554145,YES,angular,Random
28355,19,2,CONTRIBUTOR,NA,YES,angular,Random
28356,119,3,CONTRIBUTOR,43554145,YES,angular,Random
