displayName,username,sent,repo,number
Homa Wong,unional,2017-03-26T02:51:43.402Z,Microsoft/TypeScript,7398
Homa Wong,unional,2017-03-26T02:53:48.976Z,Microsoft/TypeScript,8687
Aaron Beall,aaronbeall,2017-03-27T02:30:49.589Z,Microsoft/TypeScript,9759
Bnaya Peretz,Bnaya,2017-03-30T15:11:45.382Z,Microsoft/TypeScript,14926
slikts,slikts,2017-03-31T22:08:54.616Z,Microsoft/TypeScript,3841
Daniel Tabuenca,dtabuenc,2017-04-02T23:27:46.577Z,Microsoft/TypeScript,12528
Homa Wong,unional,2017-04-07T22:45:01.439Z,Microsoft/TypeScript,7398
Nikos,QuantumInformation,2017-04-10T15:56:33.259Z,Microsoft/TypeScript,1263
Karasu,Karasuni,2017-04-11T15:41:58.482Z,Microsoft/TypeScript,15130
Homa Wong,unional,2017-04-13T17:58:33.432Z,Microsoft/TypeScript,7398
slikts,slikts,2017-04-15T13:44:11.633Z,Microsoft/TypeScript,5453
Brian Jorden,brianjorden,2017-04-15T15:23:52.214Z,Microsoft/TypeScript,7071
Ádám Lippai,alippai,2017-04-17T17:24:30.356Z,Microsoft/TypeScript,15220
Nikos,QuantumInformation,2017-04-17T20:20:59.358Z,Microsoft/TypeScript,15228
Yaroslav Yakovlev,yaroslavya,2017-04-17T23:25:51.561Z,Microsoft/TypeScript,1689
spacejack,spacejack,2017-04-23T17:21:03.232Z,Microsoft/TypeScript,4183
Benjamin Otto,otbe,2017-04-27T18:45:45.319Z,Microsoft/TypeScript,15160
Aaron Beall,aaronbeall,2017-04-28T17:55:12.718Z,Microsoft/TypeScript,7125
Alex Sherwin,alex-sherwin,2017-04-28T20:42:27.988Z,Microsoft/TypeScript,14734
Sam Beran,sberan,2017-04-29T14:38:01.230Z,Microsoft/TypeScript,7657
Lazar Ljubenović,lazarljubenovic,2017-05-01T09:05:17.231Z,Microsoft/TypeScript,212
Pat Sissons,patsissons,2017-05-01T22:23:11.011Z,Microsoft/TypeScript,7657
Adrian Leonhard,NaridaL,2017-05-04T21:23:01.071Z,Microsoft/TypeScript,12948
Adrian Leonhard,NaridaL,2017-05-06T01:52:38.561Z,Microsoft/TypeScript,11559
Tony Olsson,Souldrinker,2017-05-08T07:44:50.233Z,Microsoft/TypeScript,14529
Weston Pace,westonpace,2017-05-08T20:56:00.792Z,Microsoft/TypeScript,14116
Matt Mazzola,mattmazzola,2017-05-12T04:28:36.233Z,Microsoft/TypeScript,11117
Adrian Leonhard,NaridaL,2017-05-12T17:43:04.946Z,Microsoft/TypeScript,14733
Adrian Leonhard,NaridaL,2017-05-13T16:40:53.444Z,Microsoft/TypeScript,13723
Adrian Leonhard,NaridaL,2017-05-15T08:05:22.981Z,Microsoft/TypeScript,14600
Pat Sissons,patsissons,2017-05-16T06:10:50.998Z,Microsoft/TypeScript,15872
Adrian Leonhard,NaridaL,2017-05-16T06:42:52.743Z,Microsoft/TypeScript,13922
Adrian Leonhard,NaridaL,2017-05-16T10:56:24.681Z,Microsoft/TypeScript,2589
Adrian Leonhard,NaridaL,2017-05-16T15:51:03.702Z,Microsoft/TypeScript,5453
Kelly Thomas Kline,kellytk,2017-05-17T01:18:39.930Z,Microsoft/TypeScript,15486
Adrian Leonhard,NaridaL,2017-05-19T16:23:32.880Z,Microsoft/TypeScript,10717
Adrian Leonhard,NaridaL,2017-05-20T07:45:17.849Z,Microsoft/TypeScript,11127
Daniel Tabuenca,dtabuenc,2017-05-20T14:52:18.214Z,Microsoft/TypeScript,1213
Adrian Leonhard,NaridaL,2017-05-23T12:15:57.534Z,Microsoft/TypeScript,13570
Homa Wong,unional,2017-05-24T07:20:36.413Z,Microsoft/TypeScript,3469
Adrian Leonhard,NaridaL,2017-05-24T20:17:05.952Z,Microsoft/TypeScript,13557
Weston Pace,westonpace,2017-05-24T22:03:06.052Z,Microsoft/TypeScript,1394
Weston Pace,westonpace,2017-05-24T22:09:23.411Z,Microsoft/TypeScript,15104
Adrian Leonhard,NaridaL,2017-05-25T07:25:29.408Z,Microsoft/TypeScript,11100
Adrian Leonhard,NaridaL,2017-05-25T07:26:05.100Z,Microsoft/TypeScript,13288
Adrian Leonhard,NaridaL,2017-05-26T13:12:05.079Z,Microsoft/TypeScript,13829
Adrian Leonhard,NaridaL,2017-05-26T13:12:05.079Z,Microsoft/TypeScript,12795
Adrian Leonhard,NaridaL,2017-05-26T13:50:52.940Z,Microsoft/TypeScript,2246
Adrian Leonhard,NaridaL,2017-05-27T15:28:55.458Z,Microsoft/TypeScript,10178
Adrian Leonhard,NaridaL,2017-05-30T07:23:21.389Z,Microsoft/TypeScript,10620
Homa Wong,unional,2017-05-30T08:24:38.997Z,Microsoft/TypeScript,15983
Evgeniy Labutin,LabEG,2017-05-31T13:12:45.303Z,Microsoft/TypeScript,13288
Carlos Pérez Gutiérrez,AlgusDark,2017-05-31T14:36:44.781Z,Microsoft/TypeScript,6579
Adrian Leonhard,NaridaL,2017-06-05T23:02:22.380Z,Microsoft/TypeScript,9127
Kamran Ayub,kamranayub,2017-06-07T15:00:28.729Z,Microsoft/TypeScript,4183
Adrian Leonhard,NaridaL,2017-06-07T18:05:23.766Z,Microsoft/TypeScript,6496
Adrian Leonhard,NaridaL,2017-06-09T14:40:46.861Z,Microsoft/TypeScript,7657
matrixbot,matrixbot,2017-06-10T17:50:24.277Z,Microsoft/TypeScript,13618
matrixbot,matrixbot,2017-06-10T17:50:45.171Z,Microsoft/TypeScript,15160
Ron Zeidman,ronzeidman,2017-06-12T07:40:04.414Z,Microsoft/TypeScript,10509
Ron Zeidman,ronzeidman,2017-06-12T07:42:01.148Z,Microsoft/TypeScript,2983
Adrian Leonhard,NaridaL,2017-06-13T00:19:32.546Z,Microsoft/TypeScript,9235
Christopher Armstrong,radix,2017-06-13T00:20:41.731Z,Microsoft/TypeScript,13778
Homa Wong,unional,2017-06-13T07:24:17.760Z,Microsoft/TypeScript,7398
Alyani,notsonotso,2017-06-16T08:36:59.283Z,Microsoft/TypeScript,165
Nikos,QuantumInformation,2017-06-16T12:07:55.745Z,Microsoft/TypeScript,16577
Drew R,drew-r,2017-06-16T18:32:49.856Z,Microsoft/TypeScript,12215
Adrian Leonhard,NaridaL,2017-06-17T16:59:43.270Z,Microsoft/TypeScript,16546
Adrian Leonhard,NaridaL,2017-06-18T02:52:28.493Z,Microsoft/TypeScript,16
Adrian Leonhard,NaridaL,2017-06-19T12:29:33.302Z,Microsoft/TypeScript,14936
Adrian Leonhard,NaridaL,2017-06-22T20:11:29.622Z,Microsoft/TypeScript,4183
Adrian Leonhard,NaridaL,2017-06-25T19:38:39.685Z,Microsoft/TypeScript,2225
Adrian Leonhard,NaridaL,2017-06-27T03:51:35.603Z,Microsoft/TypeScript,14833
Adrian Leonhard,NaridaL,2017-06-27T18:21:33.422Z,Microsoft/TypeScript,16593
Adrian Leonhard,NaridaL,2017-06-28T11:49:55.268Z,Microsoft/TypeScript,12424
Adrian Leonhard,NaridaL,2017-06-28T22:33:45.347Z,Microsoft/TypeScript,16593
Adrian Leonhard,NaridaL,2017-06-29T18:54:39.138Z,Microsoft/TypeScript,16
Adrian Leonhard,NaridaL,2017-06-29T19:18:07.560Z,Microsoft/TypeScript,16794
Adrian Leonhard,NaridaL,2017-06-30T08:52:36.272Z,Microsoft/TypeScript,15479
Matt Mazzola,mattmazzola,2017-07-03T06:45:12.269Z,Microsoft/TypeScript,11117
Matt Mazzola,mattmazzola,2017-07-03T06:45:58.074Z,Microsoft/TypeScript,11095
Kelly Thomas Kline,kellytk,2017-07-03T11:50:53.589Z,Microsoft/TypeScript,16
Sam Vervaeck,samvv,2017-07-03T15:03:03.926Z,Microsoft/TypeScript,9879
Kunepro,Kunepro,2017-07-07T17:52:39.511Z,Microsoft/TypeScript,9976
Adrian Leonhard,NaridaL,2017-07-11T14:55:11.312Z,Microsoft/TypeScript,4130
Adrian Leonhard,NaridaL,2017-07-11T14:55:46.165Z,Microsoft/TypeScript,5453
Adrian Leonhard,NaridaL,2017-07-11T15:28:32.027Z,Microsoft/TypeScript,613
Adrian Leonhard,NaridaL,2017-07-13T15:25:13.815Z,Microsoft/TypeScript,12815
Carlos González,rhyek,2017-07-13T18:57:45.341Z,Microsoft/TypeScript,10642
Simon Meskens,SimonMeskens,2017-07-15T13:22:17.479Z,Microsoft/TypeScript,17224
Adrian Leonhard,NaridaL,2017-07-15T18:49:59.745Z,Microsoft/TypeScript,15756
Simon Meskens,SimonMeskens,2017-07-17T04:27:31.907Z,Microsoft/TypeScript,17238
Adrian Leonhard,NaridaL,2017-07-17T18:29:43.012Z,Microsoft/TypeScript,10620
flushentitypacket,flushentitypacket,2017-07-21T15:07:55.421Z,Microsoft/TypeScript,6559
Adrian Leonhard,NaridaL,2017-07-22T06:27:32.604Z,Microsoft/TypeScript,10360
Daniel Karp,karptonite,2017-07-24T18:00:32.374Z,Microsoft/TypeScript,6573
Adrian Leonhard,NaridaL,2017-07-31T21:53:22.703Z,Microsoft/TypeScript,7294
Aluan Haddad,aluanhaddad,2017-08-02T17:13:38.788Z,Microsoft/TypeScript,16093
Ádám Lippai,alippai,2017-08-04T16:13:47.298Z,Microsoft/TypeScript,5158
Adrian Leonhard,NaridaL,2017-08-04T18:02:19.830Z,Microsoft/TypeScript,5331
Adrian Leonhard,NaridaL,2017-08-05T07:41:56.807Z,Microsoft/TypeScript,6606
Luke John,luke-john,2017-08-10T03:16:18.968Z,Microsoft/TypeScript,6579
Adrian Leonhard,NaridaL,2017-08-10T04:25:48.602Z,Microsoft/TypeScript,17070
pueaau,pueaau,2017-08-17T15:16:14.628Z,Microsoft/TypeScript,8936
Robert Jackson,rwjblue,2017-08-18T17:18:22.581Z,Microsoft/TypeScript,17897
Daniel Tabuenca,dtabuenc,2017-08-22T03:25:37.345Z,Microsoft/TypeScript,1213
Adrian Leonhard,NaridaL,2017-08-22T13:36:38.036Z,Microsoft/TypeScript,14409
Adrian Leonhard,NaridaL,2017-08-25T10:53:38.962Z,Microsoft/TypeScript,12424
Alyani,notsonotso,2017-08-29T18:47:00.209Z,Microsoft/TypeScript,12424
Pat Sissons,patsissons,2017-08-31T20:06:19.654Z,Microsoft/TypeScript,15160
Lucian Ursu,LucianU,2017-09-01T09:54:11.917Z,Microsoft/TypeScript,7657
Retsam,Retsam,2017-09-05T19:01:20.326Z,Microsoft/TypeScript,12424
Pat Sissons,patsissons,2017-09-06T21:13:09.614Z,Microsoft/TypeScript,14294
Adrian Leonhard,NaridaL,2017-09-11T20:27:32.662Z,Microsoft/TypeScript,12424
Adrian Leonhard,NaridaL,2017-09-12T16:27:41.064Z,Microsoft/TypeScript,7426
Adrian Leonhard,NaridaL,2017-09-16T17:34:30.812Z,Microsoft/TypeScript,12424
Adrian Leonhard,NaridaL,2017-09-17T21:37:54.044Z,Microsoft/TypeScript,11152
Adrian Leonhard,NaridaL,2017-09-17T21:39:42.380Z,Microsoft/TypeScript,18286
Evgeniy Timokhov,timocov,2017-09-18T09:46:01.299Z,Microsoft/TypeScript,16037
Emil Ekberg,emilekberg,2017-09-24T19:26:20.004Z,Microsoft/TypeScript,13086
Devin Fee,dfee,2017-09-28T09:45:27.639Z,Microsoft/TypeScript,6591
Adrian Leonhard,NaridaL,2017-10-01T14:05:51.477Z,Microsoft/TypeScript,11498
Adrian Leonhard,NaridaL,2017-10-01T18:48:16.154Z,Microsoft/TypeScript,4521
Adrian Leonhard,NaridaL,2017-10-01T21:01:14.551Z,Microsoft/TypeScript,6606
Sakumatti Luukkonen,sluukkonen,2017-10-02T16:04:05.995Z,Microsoft/TypeScript,17520
Adrian Leonhard,NaridaL,2017-10-03T23:53:23.773Z,Microsoft/TypeScript,12790
Adrian Leonhard,NaridaL,2017-10-04T15:25:40.381Z,Microsoft/TypeScript,18562
Adrian Leonhard,NaridaL,2017-10-07T22:48:49.582Z,Microsoft/TypeScript,19014
Adrian Leonhard,NaridaL,2017-10-09T09:54:13.567Z,Microsoft/TypeScript,18562
Adrian Leonhard,NaridaL,2017-10-10T21:09:38.810Z,Microsoft/TypeScript,13557
Martín Fernández,bilby91,2017-10-10T21:10:57.540Z,Microsoft/TypeScript,13288
NN,NN---,2017-10-13T11:45:22.163Z,Microsoft/TypeScript,13254
Matt Mazzola,mattmazzola,2017-10-17T04:47:04.979Z,Microsoft/TypeScript,6615
Adrian Leonhard,NaridaL,2017-10-17T22:29:37.685Z,Microsoft/TypeScript,13730
Adrian Leonhard,NaridaL,2017-10-18T09:31:18.718Z,Microsoft/TypeScript,3136
Andy,andy-ms,2017-10-19T23:14:03.282Z,Microsoft/TypeScript,10717
Adrian Leonhard,NaridaL,2017-10-23T21:25:06.257Z,Microsoft/TypeScript,1226
Adrian Leonhard,NaridaL,2017-10-24T20:15:54.817Z,Microsoft/TypeScript,9532
timm-gs,timm-gs,2017-10-26T12:07:42.377Z,Microsoft/TypeScript,15976
Ghet,ghetolay,2017-10-31T14:58:11.051Z,Microsoft/TypeScript,15012
Ádám Lippai,alippai,2017-10-31T15:05:03.203Z,Microsoft/TypeScript,11859
Ádám Lippai,alippai,2017-10-31T15:05:03.203Z,Microsoft/TypeScript,16219
Adrian Leonhard,NaridaL,2017-11-01T19:30:53.512Z,Microsoft/TypeScript,11498
Isao Yagi,isao,2017-11-08T22:50:43.876Z,Microsoft/TypeScript,6018
Isao Yagi,isao,2017-11-08T22:50:43.876Z,Microsoft/TypeScript,6739
Adrian Leonhard,NaridaL,2017-11-09T13:34:27.361Z,Microsoft/TypeScript,11498
Adrian Leonhard,NaridaL,2017-11-10T22:53:40.452Z,Microsoft/TypeScript,19335
Adrian Leonhard,NaridaL,2017-11-12T00:40:50.664Z,Microsoft/TypeScript,19837
Ghet,ghetolay,2017-11-14T23:15:38.774Z,Microsoft/TypeScript,18826
Ghet,ghetolay,2017-11-14T23:24:51.000Z,Microsoft/TypeScript,5579
Daniel Rosenwasser,DanielRosenwasser,2017-11-14T23:52:08.443Z,Microsoft/TypeScript,16093
Rhys van der Waerden,rhys-vdw,2017-11-15T05:51:38.897Z,Microsoft/TypeScript,20026
J.P. Poveda,etsuo,2017-11-17T19:23:18.044Z,Microsoft/TypeScript,4881
spacejack,spacejack,2017-11-18T21:05:30.284Z,Microsoft/TypeScript,20075
Adrian Leonhard,NaridaL,2017-11-19T16:40:28.370Z,Microsoft/TypeScript,14600
Adrian Leonhard,NaridaL,2017-11-26T21:04:18.986Z,Microsoft/TypeScript,20033
Kris Kaczor,krzkaczor,2017-11-26T21:08:30.770Z,Microsoft/TypeScript,5850
Adrian Leonhard,NaridaL,2017-11-26T21:11:43.444Z,Microsoft/TypeScript,18562
Kris Kaczor,krzkaczor,2017-11-26T21:11:47.410Z,Microsoft/TypeScript,7779
Adrian Leonhard,NaridaL,2017-11-26T21:13:59.187Z,Microsoft/TypeScript,18562
BehindTheMath,BehindTheMath,2017-11-29T02:26:38.182Z,Microsoft/TypeScript,10939
BehindTheMath,BehindTheMath,2017-11-30T03:18:13.194Z,Microsoft/TypeScript,17203
Jonathan Skeate,skeate,2017-12-04T17:38:47.950Z,Microsoft/TypeScript,20075
Adrian Leonhard,NaridaL,2017-12-04T17:41:19.367Z,Microsoft/TypeScript,3136
Adrian Leonhard,NaridaL,2017-12-07T14:14:29.702Z,Microsoft/TypeScript,12424
Cam,trixnz,2017-12-07T21:45:05.089Z,Microsoft/TypeScript,17600
Frank Paulo Filho,frankpf,2017-12-08T04:34:13.168Z,Microsoft/TypeScript,9299
Joydip Roy,rjoydip,2017-12-09T17:57:58.847Z,Microsoft/TypeScript,2726
Jonas Kugelmann,Kuirak_twitter,2017-12-10T13:44:56.985Z,Microsoft/TypeScript,12424
Grant Mathews,johnfn,2017-12-10T17:43:47.393Z,Microsoft/TypeScript,20075
Sam Grönblom,sgronblo,2017-12-15T05:31:24.850Z,Microsoft/TypeScript,20715
dwieeb,dwieeb,2017-12-16T00:26:41.864Z,Microsoft/TypeScript,15247
BehindTheMath,BehindTheMath,2017-12-17T03:06:45.972Z,Microsoft/TypeScript,20503
Brian Jorden,brianjorden,2017-12-18T15:58:10.398Z,Microsoft/TypeScript,6229
Brian Jorden,brianjorden,2017-12-18T16:43:47.064Z,Microsoft/TypeScript,6229
Brian Jorden,brianjorden,2017-12-18T17:13:51.719Z,Microsoft/TypeScript,6229
Brian Jorden,brianjorden,2017-12-18T17:22:23.713Z,Microsoft/TypeScript,6229
Kudzu,czhower,2017-12-20T15:59:05.725Z,Microsoft/TypeScript,7960
Rhys van der Waerden,rhys-vdw,2017-12-21T00:28:06.548Z,Microsoft/TypeScript,6413
BehindTheMath,BehindTheMath,2017-12-22T01:50:33.862Z,Microsoft/TypeScript,14400
Salathiel Genèse Yimga Yimga,SalathielGenese,2018-01-06T00:20:36.975Z,Microsoft/TypeScript,20887
Grant Mathews,johnfn,2018-01-06T21:32:01.517Z,Microsoft/TypeScript,2983
Gerrit Birkeland,Gerrit0,2018-01-08T03:04:34.755Z,Microsoft/TypeScript,6319
Christopher Ng,actcutemonster,2018-01-08T03:42:53.882Z,Microsoft/TypeScript,2103
J.P. Poveda,etsuo,2018-01-11T18:42:02.540Z,Microsoft/TypeScript,15066
Andre Coelho,andrecoelho,2018-01-11T21:06:58.036Z,Microsoft/TypeScript,18238
N.S. Cutler,godenji,2018-01-13T09:54:50.946Z,Microsoft/TypeScript,165
Alex Luecke,alexluecke,2018-01-15T07:18:43.354Z,Microsoft/TypeScript,21186
Lucian Ursu,LucianU,2018-01-15T08:25:04.145Z,Microsoft/TypeScript,14701
Yanchi Toth,yanchith,2018-01-15T13:43:00.531Z,Microsoft/TypeScript,4183
Adrian Leonhard,NaridaL,2018-01-16T11:45:54.349Z,Microsoft/TypeScript,19467
Dominic Watson,intellix,2018-01-16T21:36:13.244Z,Microsoft/TypeScript,21211
N.S. Cutler,godenji,2018-01-17T01:32:05.798Z,Microsoft/TypeScript,202
Gerrit Birkeland,Gerrit0,2018-01-18T04:58:07.409Z,Microsoft/TypeScript,4183
spacejack,spacejack,2018-01-21T02:25:18.281Z,Microsoft/TypeScript,4183
spacejack,spacejack,2018-01-21T02:56:53.656Z,Microsoft/TypeScript,14141
spacejack,spacejack,2018-01-21T23:50:06.468Z,Microsoft/TypeScript,21316
Sam Grönblom,sgronblo,2018-01-25T10:46:49.505Z,Microsoft/TypeScript,14409
Adrian Leonhard,NaridaL,2018-01-27T13:42:23.449Z,Microsoft/TypeScript,18628
Willian Krueger,wkrueger,2018-01-29T20:41:49.594Z,Microsoft/TypeScript,1260
AnyhowStep,AnyhowStep,2018-01-31T22:45:36.335Z,Microsoft/TypeScript,524
eyelidlessness,eyelidlessness,2018-02-01T05:57:35.625Z,Microsoft/TypeScript,11150
eyelidlessness,eyelidlessness,2018-02-01T05:57:35.625Z,Microsoft/TypeScript,13288
EliteXXL,EliteXXL,2018-02-01T22:52:46.040Z,Microsoft/TypeScript,14051
Adrian Leonhard,NaridaL,2018-02-01T23:08:33.091Z,Microsoft/TypeScript,5453
Salathiel Genèse Yimga Yimga,SalathielGenese,2018-02-01T23:11:07.456Z,Microsoft/TypeScript,5453
Pat Sissons,patsissons,2018-02-02T02:22:04.048Z,Microsoft/TypeScript,21566
sam-s4s,sam-s4s,2018-02-05T02:38:15.447Z,Microsoft/TypeScript,1554
sam-s4s,sam-s4s,2018-02-05T05:36:57.290Z,Microsoft/TypeScript,1554
Andrew Throener,trainerbill,2018-02-05T20:00:35.890Z,Microsoft/TypeScript,2521
Thomas Kempel,thomaskempel,2018-02-06T16:47:59.164Z,Microsoft/TypeScript,21673
Jake,JakeSidSmith,2018-02-06T21:14:43.692Z,Microsoft/TypeScript,4183
Jake,JakeSidSmith,2018-02-06T21:25:59.257Z,Microsoft/TypeScript,15840
Jake,JakeSidSmith,2018-02-06T21:28:02.904Z,Microsoft/TypeScript,21156
Dmitry,agDmitry,2018-02-06T21:40:06.466Z,Microsoft/TypeScript,21316
Dmitry,agDmitry,2018-02-06T23:41:06.196Z,Microsoft/TypeScript,21316
Sam Grönblom,sgronblo,2018-02-08T14:15:54.157Z,Microsoft/TypeScript,21496
Mikhail Busyrev,Busyrev,2018-02-13T13:51:23.530Z,Microsoft/TypeScript,21602
Jethro Larson,jethrolarson,2018-02-14T19:26:12.648Z,Microsoft/TypeScript,299
Frank Paulo Filho,frankpf,2018-02-17T00:03:18.208Z,Microsoft/TypeScript,7660
Frank Paulo Filho,frankpf,2018-02-17T00:23:27.839Z,Microsoft/TypeScript,14116
Jeongho Nam,samchon,2018-02-18T07:48:46.721Z,Microsoft/TypeScript,21759
doomleika,doomleika,2018-02-22T10:21:46.045Z,Microsoft/TypeScript,2709
N.S. Cutler,godenji,2018-02-23T01:21:07.073Z,Microsoft/TypeScript,10727
Rüdiger Klaehn,rklaehn,2018-02-24T09:21:04.800Z,Microsoft/TypeScript,22154
Rüdiger Klaehn,rklaehn,2018-02-24T09:35:59.936Z,Microsoft/TypeScript,21316
Dominic Watson,intellix,2018-02-24T15:15:05.611Z,Microsoft/TypeScript,21316
Salathiel Genèse Yimga Yimga,SalathielGenese,2018-02-24T15:16:10.760Z,Microsoft/TypeScript,21316
Oliver Joseph Ash,OliverJAsh,2018-03-05T22:28:26.490Z,Microsoft/TypeScript,22345
Rene,renewooller,2018-03-06T00:48:19.989Z,Microsoft/TypeScript,8591
Georgii Dolzhykov,thorn0,2018-03-06T13:09:52.207Z,Microsoft/TypeScript,16
dlebee,dlebee,2018-03-07T17:28:29.625Z,Microsoft/TypeScript,420
Ted Driggs,TedDriggs,2018-03-07T17:32:39.102Z,Microsoft/TypeScript,420
Gerrit Birkeland,Gerrit0,2018-03-14T22:31:12.095Z,Microsoft/TypeScript,4183
Remy Suen,rcjsuen,2018-03-15T08:49:53.883Z,Microsoft/TypeScript,7294
Bnaya Peretz,Bnaya,2018-03-16T16:19:22.010Z,Microsoft/TypeScript,10941
Gerrit Birkeland,Gerrit0,2018-03-19T16:27:48.397Z,Microsoft/TypeScript,16
jrylan,jrylan,2018-03-19T20:22:35.270Z,Microsoft/TypeScript,18369
Shanon Jackson,ShanonJackson,2018-03-19T23:00:43.544Z,Microsoft/TypeScript,21699
Rhys van der Waerden,rhys-vdw,2018-03-21T02:44:01.084Z,Microsoft/TypeScript,21826
Alberto Zaccagni,lazywithclass,2018-03-22T17:48:38.032Z,Microsoft/TypeScript,21847
Alberto Zaccagni,lazywithclass,2018-03-23T11:37:25.103Z,Microsoft/TypeScript,22822
Gerrit Birkeland,Gerrit0,2018-03-27T16:35:25.222Z,Microsoft/TypeScript,17736
Jake Lazaroff,jakelazaroff,2018-03-28T03:40:55.773Z,Microsoft/TypeScript,9659
Han Seoul-Oh,laughinghan,2018-03-28T16:02:55.083Z,Microsoft/TypeScript,18581
Pawel Badenski,pbadenski,2018-03-29T14:23:59.116Z,Microsoft/TypeScript,9584
Pawel Badenski,pbadenski,2018-03-29T14:24:09.811Z,Microsoft/TypeScript,11732
Gerrit Birkeland,Gerrit0,2018-03-29T17:05:39.003Z,Microsoft/TypeScript,5453
Gerrit Birkeland,Gerrit0,2018-04-06T04:39:34.039Z,Microsoft/TypeScript,13604
Liran Nuna,LiraNuna,2018-04-08T06:36:32.561Z,Microsoft/TypeScript,21609
Kudzu,czhower,2018-04-12T19:15:14.437Z,Microsoft/TypeScript,20846
Shawn Talbert,ShawnTalbert,2018-04-15T04:05:33.594Z,Microsoft/TypeScript,16872
martabrzeszczyk,martabrzeszczyk,2018-04-18T12:38:26.520Z,Microsoft/TypeScript,21316
Asad Saeeduddin,masaeedu,2018-04-19T02:42:34.396Z,Microsoft/TypeScript,17574
Rhys van der Waerden,rhys-vdw,2018-04-19T05:47:43.299Z,Microsoft/TypeScript,23532
Rhys van der Waerden,rhys-vdw,2018-04-19T07:42:01.411Z,Microsoft/TypeScript,10866
Asad Saeeduddin,masaeedu,2018-04-20T02:48:29.758Z,Microsoft/TypeScript,17715
Asad Saeeduddin,masaeedu,2018-04-20T02:56:36.597Z,Microsoft/TypeScript,22368
Asad Saeeduddin,masaeedu,2018-04-20T03:19:39.621Z,Microsoft/TypeScript,17961
Simon Meskens,SimonMeskens,2018-04-20T03:40:29.499Z,Microsoft/TypeScript,13288
Aaron Beall,aaronbeall,2018-04-20T20:16:05.642Z,Microsoft/TypeScript,9950
Simon Meskens,SimonMeskens,2018-04-24T19:59:17.710Z,Microsoft/TypeScript,23665
Maximilian Tagher,MaxGabriel,2018-04-24T22:42:20.917Z,Microsoft/TypeScript,18995
Simon Meskens,SimonMeskens,2018-04-24T23:52:22.493Z,Microsoft/TypeScript,23665
Shawn Talbert,ShawnTalbert,2018-04-26T21:34:50.904Z,Microsoft/TypeScript,10178
Christopher Dieringer,cdaringe,2018-04-29T23:44:50.650Z,Microsoft/TypeScript,3755
Christopher Dieringer,cdaringe,2018-04-29T23:55:54.701Z,Microsoft/TypeScript,12936
Gerrit Birkeland,Gerrit0,2018-05-01T17:20:06.716Z,Microsoft/TypeScript,5453
Lazar Ljubenović,lazarljubenovic,2018-05-02T09:17:36.012Z,Microsoft/TypeScript,5101
Matthew Tebbs,matthewtebbs,2018-05-02T20:06:12.612Z,Microsoft/TypeScript,9681
Simon Meskens,SimonMeskens,2018-05-02T21:37:29.607Z,Microsoft/TypeScript,23838
Radu-Andrei Szasz,RaduSzasz,2018-05-03T13:31:11.399Z,Microsoft/TypeScript,17594
martabrzeszczyk,martabrzeszczyk,2018-05-07T13:22:31.360Z,Microsoft/TypeScript,980
Simon Meskens,SimonMeskens,2018-05-15T01:15:23.826Z,Microsoft/TypeScript,6606
Kudzu,czhower,2018-05-17T15:30:56.589Z,Microsoft/TypeScript,13163
Simon Meskens,SimonMeskens,2018-05-20T19:23:35.304Z,Microsoft/TypeScript,22617
martabrzeszczyk,martabrzeszczyk,2018-05-21T09:53:41.541Z,Microsoft/TypeScript,17288
Simon Meskens,SimonMeskens,2018-05-23T22:11:25.092Z,Microsoft/TypeScript,6131
Nufflee,Nufflee,2018-05-24T17:26:54.338Z,Microsoft/TypeScript,24380
Dominik Moritz,domoritz,2018-06-01T20:32:16.704Z,Microsoft/TypeScript,24588
AnyhowStep,AnyhowStep,2018-06-05T10:00:22.095Z,Microsoft/TypeScript,24435
Igor Ovsiannikov,ggarek,2018-06-08T09:41:56.159Z,Microsoft/TypeScript,14306
martabrzeszczyk,martabrzeszczyk,2018-06-12T16:30:28.615Z,Microsoft/TypeScript,18887
Dan Kaplun,dbkaplun,2018-06-25T00:47:28.295Z,Microsoft/TypeScript,25184
Adrian Hara,adrianhara,2018-06-25T12:30:44.489Z,Microsoft/TypeScript,9999
Daniel,nieltg,2018-06-27T20:46:03.702Z,Microsoft/TypeScript,24068
Clément Flodrops,mildful,2018-06-28T14:34:11.710Z,Microsoft/TypeScript,9191
Adrian Leonhard,NaridaL,2018-07-01T18:31:29.603Z,Microsoft/TypeScript,6012
Konstantin Kostiuk,SET001,2018-07-04T22:59:21.016Z,Microsoft/TypeScript,5453
Sam A. Horvath-Hunt,SamHH,2018-07-11T12:42:08.893Z,Microsoft/TypeScript,12384
CyrusNajmabadi,CyrusNajmabadi,2018-07-12T20:00:55.614Z,Microsoft/TypeScript,14051
Sam A. Horvath-Hunt,SamHH,2018-07-12T22:30:03.390Z,Microsoft/TypeScript,24897
Ole Ersoy,oleersoy,2018-07-16T18:32:48.511Z,Microsoft/TypeScript,25677
slikts,slikts,2018-07-18T16:49:46.670Z,Microsoft/TypeScript,6781
Dávid Kocsis,kocsis1david,2018-07-19T19:01:37.409Z,Microsoft/TypeScript,12295
Sam A. Horvath-Hunt,SamHH,2018-07-23T08:58:24.958Z,Microsoft/TypeScript,13126
Shanon Jackson,ShanonJackson,2018-07-26T04:07:30.747Z,Microsoft/TypeScript,9235
