issue_number,resolution_time
1256,2.0
1257,2.0
1258,0.0
1259,231.0
1260,7.0
1261,0.0
1262,1219.0
1263,4.0
1264,0.0
1265,0.0
1266,715.0
1267,0.0
1268,257.0
1269,NA
1270,4.0
1271,0.0
1272,0.0
1273,1114.0
1274,1.0
1275,0.0
1276,49.0
1277,3.0
1278,1.0
1279,0.0
1280,0.0
1281,27021.0
1282,20.0
1283,19.0
1284,18.0
1285,18.0
1286,0.0
1287,4.0
1288,1.0
1289,0.0
1290,1005.0
1291,7.0
1292,4526.0
1293,1.0
1294,2976.0
1295,0.0
1296,892.0
1297,19756.0
1298,738.0
1299,881.0
1300,8.0
1301,1.0
1302,0.0
1303,14.0
1304,4985.0
1305,1872.0
1306,15.0
1307,3.0
1308,12.0
1309,0.0
1310,6.0
1311,5.0
1312,2.0
1313,1.0
1314,160.0
1315,9.0
1316,8.0
1317,1.0
1318,0.0
1319,6.0
1320,0.0
1321,107.0
1322,200.0
1323,0.0
1324,0.0
1325,0.0
1326,1.0
1327,126.0
1328,83.0
1329,19351.0
1330,1567.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,6.0
1337,2.0
1338,5.0
1339,3.0
1340,0.0
1341,0.0
1342,451.0
1343,1.0
1344,34.0
1345,81.0
1346,49.0
1347,313.0
1348,18.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,2.0
1354,0.0
1355,0.0
1356,0.0
1357,200.0
1358,3.0
1359,0.0
1360,0.0
1361,169.0
1362,1.0
1363,4.0
1364,14.0
1365,12.0
1366,1.0
1367,152.0
1368,70.0
1369,0.0
1370,3.0
1371,63.0
1372,3.0
1373,27.0
1374,9.0
1375,7.0
1376,1.0
1377,1.0
1378,8.0
1379,16.0
1380,3377.0
1381,1003.0
1382,998.0
1383,8.0
1384,2.0
1385,0.0
1386,0.0
1387,1.0
1388,3.0
1389,10.0
1390,7.0
1391,1171.0
1392,40.0
1393,0.0
1394,0.0
1395,839.0
1396,548.0
1397,12.0
1398,3306.0
1399,7.0
1400,0.0
1401,9.0
1402,6.0
1403,5.0
1404,605.0
1405,1.0
1406,89.0
1407,12.0
1408,1.0
1409,0.0
1410,3152.0
1411,1.0
1412,2.0
1413,11.0
1414,9.0
1415,8.0
1416,3.0
1417,76.0
1418,16.0
1419,12.0
1420,2.0
1421,1.0
1422,2.0
1423,1.0
1424,3078.0
1425,0.0
1426,18.0
1427,2864.0
1428,1.0
1429,123.0
1430,0.0
1431,405.0
1432,0.0
1433,0.0
1434,16.0
1435,4.0
1436,0.0
1437,1.0
1438,1098.0
1439,0.0
1440,6.0
1441,1.0
1442,241.0
1443,56.0
1444,73.0
1445,981.0
1446,NA
1447,40.0
1448,4.0
1449,20.0
1450,3.0
1451,963.0
1452,9.0
1453,53.0
1454,32.0
1455,37.0
1456,14.0
1457,217.0
1458,2.0
1459,0.0
1460,3.0
1461,1.0
1462,1.0
1463,336.0
1464,6.0
1465,2350.0
1466,11.0
1467,265.0
1468,9.0
1469,0.0
1470,233.0
1471,3.0
1472,1.0
1473,1.0
1474,0.0
1475,7.0
1476,2138.0
1477,21.0
1478,2.0
1479,0.0
1480,25.0
1481,24.0
1482,1.0
1483,17.0
1484,0.0
1485,7223.0
1486,25530.0
1487,348.0
1488,93.0
1489,5.0
1490,1.0
1491,3910.0
1492,3820.0
1493,14.0
1494,0.0
1495,83.0
1496,1589.0
1497,2.0
1498,10.0
1499,7.0
1500,21.0
1501,22.0
1502,52.0
1503,4.0
1504,2.0
1505,5.0
1506,66.0
1507,0.0
1508,0.0
1509,6.0
1510,28.0
1511,33.0
1512,127.0
1513,144.0
1514,3.0
1515,2.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,4.0
1521,7.0
1522,0.0
1523,27.0
1524,20.0
1525,6.0
1526,413.0
1527,375.0
1528,3.0
1529,4.0
1530,8.0
1531,5.0
1532,133.0
1533,119.0
1534,978.0
1535,0.0
1536,0.0
1537,0.0
1538,2.0
1539,103.0
1540,56.0
1541,95.0
1542,2.0
1543,10.0
1544,42.0
1545,8.0
1546,938.0
1547,3.0
1548,50.0
1549,629.0
1550,625.0
1551,0.0
1552,130.0
1553,0.0
1554,525.0
1555,352.0
1556,0.0
1557,14.0
1558,1.0
1559,1131.0
1560,8.0
1561,9.0
1562,319.0
1563,1.0
1564,2.0
1565,2.0
1566,0.0
1567,284.0
1568,2.0
1569,9.0
1570,1.0
1571,15698.0
1572,18.0
1573,218.0
1574,5.0
1575,1.0
1576,0.0
1577,0.0
1578,1.0
1579,9.0
1580,255.0
1581,58.0
1582,0.0
1583,0.0
1584,1.0
1585,260.0
1586,13.0
1587,1.0
1588,36.0
1589,1.0
1590,1.0
1591,0.0
1592,16.0
1593,2.0
1594,26.0
1595,22390.0
1596,1.0
1597,0.0
1598,7.0
1599,7.0
1600,5.0
1601,2.0
1602,19177.0
1603,87.0
1604,14377.0
1605,14.0
1606,9.0
1607,7.0
1608,0.0
1609,0.0
1610,92.0
1611,83.0
1612,158.0
1613,2.0
1614,1.0
1615,111.0
1616,12.0
1617,11.0
1618,2.0
1619,1.0
1620,1.0
1621,29.0
1622,0.0
1623,11.0
1624,3.0
1625,1.0
1626,5.0
1627,70.0
1628,35.0
1629,1.0
1630,2.0
1631,0.0
1632,16.0
1633,7.0
1634,4.0
1635,3.0
1636,1.0
1637,0.0
1638,1.0
1639,18.0
1640,10.0
1641,0.0
1642,1.0
1643,13.0
1644,1.0
1645,154.0
1646,1.0
1647,1.0
1648,3.0
1649,0.0
1650,1.0
1651,30.0
1652,0.0
1653,40.0
1654,10.0
1655,1.0
1656,2.0
1657,1.0
1658,0.0
1659,17.0
1660,0.0
1661,56.0
1662,56.0
1663,852.0
1664,48.0
1665,5.0
1666,6.0
1667,11.0
1668,10.0
1669,133.0
1670,4.0
1671,65.0
1672,1.0
1673,59.0
1674,57.0
1675,36.0
1676,32.0
1677,13.0
1678,5.0
1679,117.0
1680,3.0
1681,0.0
1682,7.0
1683,4.0
1684,0.0
1685,0.0
1686,0.0
1687,1.0
1688,6.0
1689,0.0
1690,120.0
1691,2.0
1692,86.0
1693,0.0
1694,3.0
1695,0.0
1696,0.0
1697,2.0
1698,0.0
1699,0.0
1700,0.0
1701,1.0
1702,18.0
1703,0.0
1704,0.0
1705,50.0
1706,0.0
1707,1.0
1708,447.0
1709,4.0
1710,4.0
1711,2.0
1712,1.0
1713,0.0
1714,3.0
1715,2971.0
1716,0.0
1717,338.0
1718,5.0
1719,0.0
1720,1.0
1721,7.0
1722,6.0
1723,0.0
1724,0.0
1725,0.0
1726,1.0
1727,8.0
1728,4.0
1729,2.0
1730,12.0
1731,6.0
1732,5.0
1733,0.0
1734,1.0
1735,0.0
1736,6.0
1737,2.0
1738,163.0
1739,87.0
1740,9.0
1741,598.0
1742,0.0
1743,27.0
1744,486.0
